PITCH,REQUIRED_WIDTH,,,,,,,
M1233,128.56,,,,,,,
M1233,129.22,,,,,,,
M1233,129.87,,,,,,,
M1233,130.53,,,,,,,
M1233,131.18,,,,,,,
M1233,131.84,,,,,,,
M1233,132.50,,,,,,,
M1233,133.15,,,,,,,
M1233,133.81,,,,,,,
M1233,134.46,,,,,,,
M1233,135.12,,,,,,,
M1233,135.78,,,,,,,
M1233,136.43,,,,,,,
M1233,137.09,,,,,,,
M1233,137.74,,,,,,,
M1233,138.40,,,,,,,
M1233,139.06,,,,,,,
M1233,139.71,,,,,,,
M1233,140.37,,,,,,,
M1233,141.02,,,,,,,
M1233,141.68,,,,,,,
M1233,142.33,,,,,,,
M1233,142.99,,,,,,,
M1233,143.65,,,,,,,
M1233,144.30,,,,,,,
M1233,144.96,,,,,,,
M1233,145.61,,,,,,,
M1233,146.27,,,,,,,
M1233,146.93,,,,,,,
M1233,147.58,,,,,,,
M1233,148.24,,,,,,,
M1233,148.89,,,,,,,
M1233,149.55,,,,,,,
M1233,150.21,,,,,,,
M1233,150.86,,,,,,,
M1233,151.52,,,,,,,
M1233,152.17,,,,,,,
M1233,152.83,,,,,,,
M1233,153.49,,,,,,,
M1233,154.14,,,,,,,
M1233,154.80,,,,,,,
M1233,155.45,,,,,,,
M1233,156.11,,,,,,,
M1233,156.76,,,,,,,
M1233,157.42,,,,,,,
M1233,158.08,,,,,,,
M1233,158.73,,,,,,,
M1233,159.39,,,,,,,
M1233,160.04,,,,,,,
M1233,160.70,,,,,,,
M1233,161.36,,,,,,,
M1233,162.01,,,,,,,
M1233,162.67,,,,,,,
M1233,163.32,,,,,,,
M1233,163.98,,,,,,,
M1233,164.64,,,,,,,
M1233,165.29,,,,,,,
M1233,165.95,,,,,,,
M1233,166.60,,,,,,,
M1233,167.26,,,,,,,
M1233,167.92,,,,,,,
M1233,168.57,,,,,,,
M1233,169.23,,,,,,,
M1233,169.88,,,,,,,
M1233,170.54,,,,,,,
M1233,171.19,,,,,,,
M1233,171.85,,,,,,,
M1233,172.51,,,,,,,
M1233,173.16,,,,,,,
M1233,173.82,,,,,,,
M1233,174.47,,,,,,,
M1233,175.13,,,,,,,
M1233,175.79,,,,,,,
M1233,176.44,,,,,,,
M1233,177.10,,,,,,,
M1233,177.75,,,,,,,
M1233,178.41,,,,,,,
M1233,179.07,,,,,,,
M1233,179.72,,,,,,,
M1233,180.38,,,,,,,
M1233,181.03,,,,,,,
M1233,181.69,,,,,,,
M1233,182.34,,,,,,,
M1233,183.00,,,,,,,
M1233,183.66,,,,,,,
M1233,184.31,,,,,,,
M1233,184.97,,,,,,,
M1233,185.62,,,,,,,
M1233,186.28,,,,,,,
M1233,186.94,,,,,,,
M1233,187.59,,,,,,,
M1233,188.25,,,,,,,
M1233,188.90,,,,,,,
M1233,189.56,,,,,,,
M1233,190.22,,,,,,,
M1233,190.87,,,,,,,
M1233,191.53,,,,,,,
M1233,192.18,,,,,,,
M1233,192.84,,,,,,,
M1233,193.50,,,,,,,
M1233,194.15,,,,,,,
M1233,194.81,,,,,,,
M1233,195.46,,,,,,,
M1233,196.12,,,,,,,
M1233,196.77,,,,,,,
M1233,197.43,,,,,,,
M1233,198.09,,,,,,,
M1233,198.74,,,,,,,
M1233,199.40,,,,,,,
M1233,200.05,,,,,,,
M1233,200.71,,,,,,,
M1233,201.37,,,,,,,
M1233,202.02,,,,,,,
M1233,202.68,,,,,,,
,,,,,,,,
M1234,3.94,,,,,,,
M1234,4.60,,,,,,,
M1234,5.25,,,,,,,
M1234,5.91,,,,,,,
M1234,6.56,,,,,,,
M1234,7.22,,,,,,,
M1234,7.88,,,,,,,
M1234,8.53,,,,,,,
M1234,9.19,,,,,,,
M1234,9.84,,,,,,,
M1234,10.50,,,,,,,
M1234,11.15,,,,,,,
M1234,11.81,,,,,,,
M1234,12.47,,,,,,,
M1234,13.12,,,,,,,
M1234,13.78,,,,,,,
M1234,14.43,,,,,,,
M1234,15.09,,,,,,,
M1234,15.75,,,,,,,
M1234,16.40,,,,,,,
M1234,17.06,,,,,,,
M1234,17.71,,,,,,,
M1234,18.37,,,,,,,
M1234,19.03,,,,,,,
M1234,19.68,,,,,,,
M1234,20.34,,,,,,,
M1234,20.99,,,,,,,
M1234,21.65,,,,,,,
M1234,22.31,,,,,,,
M1234,22.96,,,,,,,
M1234,23.62,,,,,,,
M1234,24.27,,,,,,,
M1234,24.93,,,,,,,
M1234,25.58,,,,,,,
M1234,26.24,,,,,,,
M1234,26.90,,,,,,,
M1234,27.55,,,,,,,
M1234,28.21,,,,,,,
M1234,28.86,,,,,,,
M1234,29.52,,,,,,,
M1234,30.18,,,,,,,
M1234,30.83,,,,,,,
M1234,31.49,,,,,,,
M1234,32.14,,,,,,,
M1234,32.80,,,,,,,
M1234,33.46,,,,,,,
M1234,34.11,,,,,,,
M1234,34.77,,,,,,,
M1234,35.42,,,,,,,
M1234,36.08,,,,,,,
M1234,36.74,,,,,,,
M1234,37.39,,,,,,,
M1234,38.05,,,,,,,
M1234,38.70,,,,,,,
M1234,39.36,,,,,,,
M1234,40.01,,,,,,,
M1234,40.67,,,,,,,
M1234,41.33,,,,,,,
M1234,41.98,,,,,,,
M1234,42.64,,,,,,,
M1234,43.29,,,,,,,
M1234,43.95,,,,,,,
M1234,44.61,,,,,,,
M1234,45.26,,,,,,,
M1234,45.92,,,,,,,
M1234,46.57,,,,,,,
M1234,47.23,,,,,,,
M1234,47.89,,,,,,,
M1234,48.54,,,,,,,
M1234,49.20,,,,,,,
M1234,49.85,,,,,,,
M1234,50.51,,,,,,,
M1234,51.16,,,,,,,
M1234,51.82,,,,,,,
M1234,52.48,,,,,,,
M1234,53.13,,,,,,,
M1234,53.79,,,,,,,
M1234,54.44,,,,,,,
M1234,55.10,,,,,,,
M1234,55.76,,,,,,,
M1234,56.41,,,,,,,
M1234,57.07,,,,,,,
M1234,57.72,,,,,,,
M1234,58.38,,,,,,,
M1234,59.04,,,,,,,
M1234,59.69,,,,,,,
M1234,60.35,,,,,,,
M1234,61.00,,,,,,,
M1234,61.66,,,,,,,
M1234,62.32,,,,,,,
M1234,62.97,,,,,,,
M1234,63.63,,,,,,,
M1234,64.28,,,,,,,
M1234,64.94,,,,,,,
M1234,65.59,,,,,,,
M1234,66.25,,,,,,,
M1234,66.91,,,,,,,
M1234,67.56,,,,,,,
M1234,68.22,,,,,,,
M1234,68.87,,,,,,,
M1234,69.53,,,,,,,
M1234,70.19,,,,,,,
M1234,70.84,,,,,,,
M1234,71.50,,,,,,,
M1234,72.15,,,,,,,
M1234,72.81,,,,,,,
M1234,73.47,,,,,,,
M1234,74.12,,,,,,,
M1234,74.78,,,,,,,
M1234,75.43,,,,,,,
M1234,76.09,,,,,,,
M1234,76.74,,,,,,,
M1234,77.40,,,,,,,
M1234,78.06,,,,,,,
M1234,78.71,,,,,,,
M1234,79.37,,,,,,,
M1234,80.02,,,,,,,
M1234,80.68,,,,,,,
M1234,81.34,,,,,,,
M1234,81.99,,,,,,,
M1234,82.65,,,,,,,
M1234,83.30,,,,,,,
M1234,83.96,,,,,,,
M1234,84.62,,,,,,,
M1234,85.27,,,,,,,
M1234,85.93,,,,,,,
M1234,86.58,,,,,,,
M1234,87.24,,,,,,,
M1234,87.90,,,,,,,
M1234,88.55,,,,,,,
M1234,89.21,,,,,,,
M1234,89.86,,,,,,,
M1234,90.52,,,,,,,
M1234,91.17,,,,,,,
M1234,91.83,,,,,,,
M1234,92.49,,,,,,,
M1234,93.14,,,,,,,
M1234,93.80,,,,,,,
M1234,94.45,,,,,,,
M1234,95.11,,,,,,,
M1234,95.77,,,,,,,
M1234,96.42,,,,,,,
M1234,97.08,,,,,,,
M1234,97.73,,,,,,,
M1234,98.39,,,,,,,
M1234,99.05,,,,,,,
M1234,99.70,,,,,,,
M1234,100.36,,,,,,,
M1234,101.01,,,,,,,
M1234,101.67,,,,,,,
M1234,102.33,,,,,,,
M1234,102.98,,,,,,,
M1234,103.64,,,,,,,
M1234,104.29,,,,,,,
M1234,104.95,,,,,,,
M1234,105.60,,,,,,,
M1234,106.26,,,,,,,
M1234,106.92,,,,,,,
M1234,107.57,,,,,,,
M1234,108.23,,,,,,,
M1234,108.88,,,,,,,
M1234,109.54,,,,,,,
M1234,110.20,,,,,,,
M1234,110.85,,,,,,,
M1234,111.51,,,,,,,
M1234,112.16,,,,,,,
M1234,112.82,,,,,,,
M1234,113.48,,,,,,,
M1234,114.13,,,,,,,
M1234,114.79,,,,,,,
M1234,115.44,,,,,,,
M1234,116.10,,,,,,,
M1234,116.75,,,,,,,
M1234,117.41,,,,,,,
M1234,118.07,,,,,,,
M1234,118.72,,,,,,,
M1234,119.38,,,,,,,
M1234,120.03,,,,,,,
,,,,,,,,
M2470,2.99,,,,,,,
M2470,3.59,,,,,,,
M2470,4.19,,,,,,,
M2470,4.79,,,,,,,
M2470,5.39,,,,,,,
M2470,5.99,,,,,,,
M2470,6.59,,,,,,,
M2470,7.19,,,,,,,
M2470,7.79,,,,,,,
M2470,8.39,,,,,,,
M2470,8.99,,,,,,,
M2470,9.59,,,,,,,
M2470,10.19,,,,,,,
M2470,10.79,,,,,,,
M2470,11.39,,,,,,,
M2470,11.99,,,,,,,
M2470,12.59,,,,,,,
M2470,13.19,,,,,,,
M2470,13.79,,,,,,,
M2470,14.39,,,,,,,
M2470,14.99,,,,,,,
M2470,15.59,,,,,,,
M2470,16.19,,,,,,,
M2470,16.79,,,,,,,
M2470,17.39,,,,,,,
M2470,17.99,,,,,,,
M2470,18.59,,,,,,,
M2470,19.19,,,,,,,
M2470,19.79,,,,,,,
M2470,20.39,,,,,,,
M2470,20.99,,,,,,,
M2470,21.59,,,,,,,
M2470,22.19,,,,,,,
M2470,22.79,,,,,,,
M2470,23.39,,,,,,,
M2470,23.99,,,,,,,
M2470,24.59,,,,,,,
M2470,25.19,,,,,,,
M2470,25.79,,,,,,,
M2470,26.39,,,,,,,
M2470,26.99,,,,,,,
M2470,27.59,,,,,,,
M2470,28.19,,,,,,,
M2470,28.79,,,,,,,
M2470,29.39,,,,,,,
M2470,29.99,,,,,,,
M2470,30.59,,,,,,,
M2470,31.19,,,,,,,
M2470,31.79,,,,,,,
M2470,32.39,,,,,,,
M2470,32.99,,,,,,,
M2470,33.59,,,,,,,
M2470,34.19,,,,,,,
M2470,34.79,,,,,,,
M2470,35.39,,,,,,,
M2470,35.99,,,,,,,
M2470,36.59,,,,,,,
M2470,37.19,,,,,,,
M2470,37.79,,,,,,,
M2470,38.39,,,,,,,
M2470,38.99,,,,,,,
M2470,39.59,,,,,,,
M2470,40.19,,,,,,,
M2470,40.79,,,,,,,
M2470,41.39,,,,,,,
M2470,41.99,,,,,,,
M2470,42.59,,,,,,,
M2470,43.19,,,,,,,
M2470,43.79,,,,,,,
M2470,44.39,,,,,,,
M2470,44.99,,,,,,,
M2470,45.59,,,,,,,
M2470,46.19,,,,,,,
M2470,46.79,,,,,,,
M2470,47.39,,,,,,,
M2470,47.99,,,,,,,
M2470,48.59,,,,,,,
M2470,49.19,,,,,,,
M2470,49.79,,,,,,,
M2470,50.39,,,,,,,
M2470,50.99,,,,,,,
M2470,51.59,,,,,,,
M2470,52.19,,,,,,,
M2470,52.79,,,,,,,
M2470,53.39,,,,,,,
M2470,53.99,,,,,,,
M2470,54.59,,,,,,,
M2470,55.19,,,,,,,
M2470,55.79,,,,,,,
M2470,56.39,,,,,,,
M2470,56.99,,,,,,,
M2470,57.59,,,,,,,
M2470,58.19,,,,,,,
M2470,58.79,,,,,,,
M2470,59.39,,,,,,,
M2470,59.99,,,,,,,
M2470,60.59,,,,,,,
M2470,61.19,,,,,,,
M2470,61.79,,,,,,,
M2470,62.39,,,,,,,
M2470,62.99,,,,,,,
M2470,63.59,,,,,,,
M2470,64.19,,,,,,,
M2470,64.79,,,,,,,
M2470,65.39,,,,,,,
M2470,65.99,,,,,,,
M2470,66.59,,,,,,,
M2470,67.19,,,,,,,
M2470,67.79,,,,,,,
M2470,68.39,,,,,,,
M2470,68.99,,,,,,,
M2470,69.59,,,,,,,
M2470,70.19,,,,,,,
M2470,70.79,,,,,,,
M2470,71.39,,,,,,,
M2470,71.99,,,,,,,
M2470,72.59,,,,,,,
M2470,73.19,,,,,,,
M2470,73.79,,,,,,,
M2470,74.39,,,,,,,
M2470,74.99,,,,,,,
M2470,75.59,,,,,,,
M2470,76.19,,,,,,,
M2470,76.79,,,,,,,
M2470,77.39,,,,,,,
M2470,77.99,,,,,,,
M2470,78.59,,,,,,,
M2470,79.19,,,,,,,
M2470,79.79,,,,,,,
M2470,80.39,,,,,,,
M2470,80.99,,,,,,,
M2470,81.59,,,,,,,
M2470,82.19,,,,,,,
M2470,82.79,,,,,,,
M2470,83.39,,,,,,,
M2470,83.99,,,,,,,
M2470,84.59,,,,,,,
M2470,85.19,,,,,,,
M2470,85.79,,,,,,,
M2470,86.39,,,,,,,
M2470,86.99,,,,,,,
M2470,87.59,,,,,,,
M2470,88.19,,,,,,,
M2470,88.79,,,,,,,
M2470,89.39,,,,,,,
M2470,89.99,,,,,,,
M2470,90.59,,,,,,,
M2470,91.19,,,,,,,
M2470,91.79,,,,,,,
M2470,92.39,,,,,,,
M2470,92.99,,,,,,,
M2470,93.59,,,,,,,
M2470,94.19,,,,,,,
M2470,94.79,,,,,,,
M2470,95.39,,,,,,,
M2470,95.99,,,,,,,
M2470,96.59,,,,,,,
M2470,97.19,,,,,,,
M2470,97.79,,,,,,,
M2470,98.39,,,,,,,
M2470,98.99,,,,,,,
M2470,99.59,,,,,,,
M2470,100.19,,,,,,,
M2470,100.79,,,,,,,
M2470,101.39,,,,,,,
M2470,101.99,,,,,,,
M2470,102.59,,,,,,,
M2470,103.19,,,,,,,
M2470,103.79,,,,,,,
M2470,104.39,,,,,,,
M2470,104.99,,,,,,,
M2470,105.59,,,,,,,
M2470,106.19,,,,,,,
M2470,106.79,,,,,,,
M2470,107.39,,,,,,,
M2470,107.99,,,,,,,
M2470,108.59,,,,,,,
M2470,109.19,,,,,,,
M2470,109.79,,,,,,,
M2470,110.39,,,,,,,
M2470,110.99,,,,,,,
M2470,111.59,,,,,,,
M2470,112.19,,,,,,,
M2470,112.79,,,,,,,
M2470,113.39,,,,,,,
M2470,113.99,,,,,,,
M2470,114.59,,,,,,,
M2470,115.19,,,,,,,
M2470,115.79,,,,,,,
M2470,116.39,,,,,,,
M2470,116.99,,,,,,,
M2470,117.59,,,,,,,
M2470,118.19,,,,,,,
M2470,118.79,,,,,,,
M2470,119.39,,,,,,,
M2470,119.99,,,,,,,
M2470,120.59,,,,,,,
M2470,121.19,,,,,,,
M2470,121.79,,,,,,,
M2470,122.39,,,,,,,
M2470,122.99,,,,,,,
M2470,123.59,,,,,,,
M2470,124.19,,,,,,,
M2470,124.79,,,,,,,
M2470,125.39,,,,,,,
M2470,125.99,,,,,,,
M2470,126.59,,,,,,,
M2470,127.19,,,,,,,
M2470,127.79,,,,,,,
M2470,128.39,,,,,,,
M2470,128.99,,,,,,,
M2470,129.59,,,,,,,
M2470,130.19,,,,,,,
M2470,130.79,,,,,,,
M2470,131.39,,,,,,,
M2470,131.99,,,,,,,
M2470,132.59,,,,,,,
M2470,133.19,,,,,,,
M2470,133.79,,,,,,,
M2470,134.39,,,,,,,
M2470,134.99,,,,,,,
M2470,135.59,,,,,,,
M2470,136.19,,,,,,,
M2470,136.79,,,,,,,
M2470,137.39,,,,,,,
M2470,137.99,,,,,,,
M2470,138.59,,,,,,,
M2470,139.19,,,,,,,
M2470,139.79,,,,,,,
M2470,140.39,,,,,,,
M2470,140.99,,,,,,,
M2470,141.59,,,,,,,
M2470,142.19,,,,,,,
M2470,142.79,,,,,,,
M2470,143.39,,,,,,,
M2470,143.99,,,,,,,
M2470,144.59,,,,,,,
M2470,145.19,,,,,,,
M2470,145.79,,,,,,,
M2470,146.39,,,,,,,
M2470,146.99,,,,,,,
M2470,147.59,,,,,,,
M2470,148.19,,,,,,,
M2470,148.79,,,,,,,
M2470,149.39,,,,,,,
M2470,149.99,,,,,,,
M2470,150.59,,,,,,,
M2470,151.19,,,,,,,
M2470,151.79,,,,,,,
M2470,152.39,,,,,,,
M2470,152.99,,,,,,,
M2470,153.59,,,,,,,
M2470,154.19,,,,,,,
M2470,154.79,,,,,,,
,,,,,,,,
M2472,5.99,,,,,,,
M2472,6.59,,,,,,,
M2472,7.19,,,,,,,
M2472,7.79,,,,,,,
M2472,8.39,,,,,,,
M2472,8.99,,,,,,,
M2472,9.59,,,,,,,
M2472,10.19,,,,,,,
M2472,10.78,,,,,,,
M2472,11.38,,,,,,,
M2472,11.98,,,,,,,
M2472,12.58,,,,,,,
M2472,13.18,,,,,,,
M2472,13.78,,,,,,,
M2472,14.38,,,,,,,
M2472,14.98,,,,,,,
M2472,15.58,,,,,,,
M2472,16.18,,,,,,,
M2472,16.78,,,,,,,
M2472,17.38,,,,,,,
M2472,17.98,,,,,,,
M2472,18.58,,,,,,,
M2472,19.17,,,,,,,
M2472,19.77,,,,,,,
M2472,20.37,,,,,,,
M2472,20.97,,,,,,,
M2472,21.57,,,,,,,
M2472,22.17,,,,,,,
M2472,22.77,,,,,,,
M2472,23.37,,,,,,,
M2472,23.97,,,,,,,
M2472,24.57,,,,,,,
M2472,25.17,,,,,,,
M2472,25.77,,,,,,,
M2472,26.37,,,,,,,
M2472,26.97,,,,,,,
M2472,27.56,,,,,,,
M2472,28.16,,,,,,,
M2472,28.76,,,,,,,
M2472,29.36,,,,,,,
M2472,29.96,,,,,,,
M2472,30.56,,,,,,,
M2472,31.16,,,,,,,
M2472,31.76,,,,,,,
M2472,32.36,,,,,,,
M2472,32.96,,,,,,,
M2472,33.56,,,,,,,
M2472,34.16,,,,,,,
M2472,34.76,,,,,,,
M2472,35.36,,,,,,,
M2472,35.96,,,,,,,
M2472,36.55,,,,,,,
M2472,37.15,,,,,,,
M2472,37.75,,,,,,,
M2472,38.35,,,,,,,
M2472,38.95,,,,,,,
M2472,39.55,,,,,,,
M2472,40.15,,,,,,,
M2472,40.75,,,,,,,
M2472,41.35,,,,,,,
M2472,41.95,,,,,,,
M2472,42.55,,,,,,,
M2472,43.15,,,,,,,
M2472,43.75,,,,,,,
M2472,44.35,,,,,,,
M2472,44.94,,,,,,,
M2472,45.54,,,,,,,
M2472,46.14,,,,,,,
M2472,46.74,,,,,,,
M2472,47.34,,,,,,,
M2472,47.94,,,,,,,
M2472,48.54,,,,,,,
M2472,49.14,,,,,,,
M2472,49.74,,,,,,,
M2472,50.34,,,,,,,
M2472,50.94,,,,,,,
M2472,51.54,,,,,,,
M2472,52.14,,,,,,,
M2472,52.74,,,,,,,
M2472,53.33,,,,,,,
M2472,53.93,,,,,,,
M2472,54.53,,,,,,,
M2472,55.13,,,,,,,
M2472,55.73,,,,,,,
M2472,56.33,,,,,,,
M2472,56.93,,,,,,,
M2472,57.53,,,,,,,
M2472,58.13,,,,,,,
M2472,58.73,,,,,,,
M2472,59.33,,,,,,,
M2472,59.93,,,,,,,
M2472,60.53,,,,,,,
M2472,61.13,,,,,,,
M2472,61.72,,,,,,,
M2472,62.32,,,,,,,
M2472,62.92,,,,,,,
M2472,63.52,,,,,,,
M2472,64.12,,,,,,,
M2472,64.72,,,,,,,
M2472,65.32,,,,,,,
M2472,65.92,,,,,,,
M2472,66.52,,,,,,,
M2472,67.12,,,,,,,
M2472,67.72,,,,,,,
M2472,68.32,,,,,,,
M2472,68.92,,,,,,,
M2472,69.52,,,,,,,
M2472,70.12,,,,,,,
M2472,70.71,,,,,,,
M2472,71.31,,,,,,,
M2472,71.91,,,,,,,
M2472,72.51,,,,,,,
M2472,73.11,,,,,,,
M2472,73.71,,,,,,,
M2472,74.31,,,,,,,
M2472,74.91,,,,,,,
M2472,75.51,,,,,,,
M2472,76.11,,,,,,,
M2472,76.71,,,,,,,
M2472,77.31,,,,,,,
M2472,77.91,,,,,,,
M2472,78.51,,,,,,,
M2472,79.10,,,,,,,
M2472,79.70,,,,,,,
M2472,80.30,,,,,,,
M2472,80.90,,,,,,,
M2472,81.50,,,,,,,
M2472,82.10,,,,,,,
M2472,82.70,,,,,,,
M2472,83.30,,,,,,,
M2472,83.90,,,,,,,
M2472,84.50,,,,,,,
M2472,85.10,,,,,,,
M2472,85.70,,,,,,,
M2472,86.30,,,,,,,
M2472,86.90,,,,,,,
M2472,87.49,,,,,,,
M2472,88.09,,,,,,,
M2472,88.69,,,,,,,
M2472,89.29,,,,,,,
M2472,89.89,,,,,,,
M2472,90.49,,,,,,,
M2472,91.09,,,,,,,
M2472,91.69,,,,,,,
M2472,92.29,,,,,,,
M2472,92.89,,,,,,,
M2472,93.49,,,,,,,
M2472,94.09,,,,,,,
M2472,94.69,,,,,,,
M2472,95.29,,,,,,,
M2472,95.88,,,,,,,
M2472,96.48,,,,,,,
M2472,97.08,,,,,,,
M2472,97.68,,,,,,,
M2472,98.28,,,,,,,
M2472,98.88,,,,,,,
M2472,99.48,,,,,,,
M2472,100.08,,,,,,,
M2472,100.68,,,,,,,
M2472,101.28,,,,,,,
M2472,101.88,,,,,,,
M2472,102.48,,,,,,,
M2472,103.08,,,,,,,
M2472,103.68,,,,,,,
M2472,104.28,,,,,,,
M2472,104.87,,,,,,,
M2472,105.47,,,,,,,
M2472,106.07,,,,,,,
M2472,106.67,,,,,,,
M2472,107.27,,,,,,,
M2472,107.87,,,,,,,
M2472,108.47,,,,,,,
M2472,109.07,,,,,,,
M2472,109.67,,,,,,,
M2472,110.27,,,,,,,
M2472,110.87,,,,,,,
M2472,111.47,,,,,,,
M2472,112.07,,,,,,,
M2472,112.67,,,,,,,
M2472,113.26,,,,,,,
M2472,113.86,,,,,,,
M2472,114.46,,,,,,,
M2472,115.06,,,,,,,
M2472,115.66,,,,,,,
M2472,116.26,,,,,,,
M2472,116.86,,,,,,,
M2472,117.46,,,,,,,
M2472,118.06,,,,,,,
M2472,118.66,,,,,,,
M2472,119.26,,,,,,,
M2472,119.86,,,,,,,
M2472,120.46,,,,,,,
M2472,121.06,,,,,,,
M2472,121.65,,,,,,,
M2472,122.25,,,,,,,
M2472,122.85,,,,,,,
M2472,123.45,,,,,,,
M2472,124.05,,,,,,,
M2472,124.65,,,,,,,
M2472,125.25,,,,,,,
M2472,125.85,,,,,,,
M2472,126.45,,,,,,,
M2472,127.05,,,,,,,
M2472,127.65,,,,,,,
M2472,128.25,,,,,,,
M2472,128.85,,,,,,,
M2472,129.45,,,,,,,
M2472,130.05,,,,,,,
M2472,130.64,,,,,,,
M2472,131.24,,,,,,,
M2472,131.84,,,,,,,
,,,,,,,,
M2480,4.80,,,,,,,
M2480,5.40,,,,,,,
M2480,6.00,,,,,,,
M2480,6.60,,,,,,,
M2480,7.20,,,,,,,
M2480,7.80,,,,,,,
M2480,8.40,,,,,,,
M2480,9.00,,,,,,,
M2480,9.60,,,,,,,
M2480,10.20,,,,,,,
M2480,10.80,,,,,,,
M2480,11.40,,,,,,,
M2480,11.99,,,,,,,
M2480,12.59,,,,,,,
M2480,13.19,,,,,,,
M2480,13.79,,,,,,,
M2480,14.39,,,,,,,
M2480,14.99,,,,,,,
M2480,15.59,,,,,,,
M2480,16.19,,,,,,,
M2480,16.79,,,,,,,
M2480,17.39,,,,,,,
M2480,17.99,,,,,,,
M2480,18.59,,,,,,,
M2480,19.19,,,,,,,
M2480,19.79,,,,,,,
M2480,20.39,,,,,,,
M2480,20.99,,,,,,,
M2480,21.59,,,,,,,
M2480,22.19,,,,,,,
M2480,22.79,,,,,,,
M2480,23.39,,,,,,,
M2480,23.99,,,,,,,
M2480,24.59,,,,,,,
M2480,25.19,,,,,,,
M2480,25.79,,,,,,,
M2480,26.39,,,,,,,
M2480,26.99,,,,,,,
M2480,27.59,,,,,,,
M2480,28.19,,,,,,,
M2480,28.79,,,,,,,
M2480,29.39,,,,,,,
M2480,29.99,,,,,,,
M2480,30.59,,,,,,,
M2480,31.19,,,,,,,
M2480,31.79,,,,,,,
M2480,32.39,,,,,,,
M2480,32.99,,,,,,,
M2480,33.59,,,,,,,
M2480,34.19,,,,,,,
M2480,34.79,,,,,,,
M2480,35.39,,,,,,,
M2480,35.99,,,,,,,
M2480,36.59,,,,,,,
M2480,37.19,,,,,,,
M2480,37.79,,,,,,,
M2480,38.39,,,,,,,
M2480,38.99,,,,,,,
M2480,39.59,,,,,,,
M2480,40.19,,,,,,,
M2480,40.79,,,,,,,
M2480,41.39,,,,,,,
M2480,41.99,,,,,,,
M2480,42.59,,,,,,,
M2480,43.19,,,,,,,
M2480,43.79,,,,,,,
M2480,44.39,,,,,,,
M2480,44.99,,,,,,,
M2480,45.59,,,,,,,
M2480,46.19,,,,,,,
M2480,46.79,,,,,,,
M2480,47.39,,,,,,,
M2480,47.99,,,,,,,
M2480,48.59,,,,,,,
M2480,49.19,,,,,,,
M2480,49.79,,,,,,,
M2480,50.39,,,,,,,
M2480,50.99,,,,,,,
M2480,51.59,,,,,,,
M2480,52.19,,,,,,,
M2480,52.79,,,,,,,
M2480,53.39,,,,,,,
M2480,53.99,,,,,,,
M2480,54.59,,,,,,,
M2480,55.19,,,,,,,
M2480,55.79,,,,,,,
M2480,56.39,,,,,,,
M2480,56.99,,,,,,,
M2480,57.59,,,,,,,
M2480,58.19,,,,,,,
M2480,58.79,,,,,,,
M2480,59.39,,,,,,,
M2480,59.99,,,,,,,
M2480,60.59,,,,,,,
M2480,61.19,,,,,,,
M2480,61.79,,,,,,,
M2480,62.39,,,,,,,
M2480,62.99,,,,,,,
M2480,63.59,,,,,,,
M2480,64.19,,,,,,,
M2480,64.79,,,,,,,
M2480,65.39,,,,,,,
M2480,65.99,,,,,,,
M2480,66.59,,,,,,,
M2480,67.19,,,,,,,
M2480,67.79,,,,,,,
M2480,68.39,,,,,,,
M2480,68.99,,,,,,,
M2480,69.59,,,,,,,
M2480,70.19,,,,,,,
M2480,70.79,,,,,,,
M2480,71.39,,,,,,,
M2480,71.99,,,,,,,
M2480,72.59,,,,,,,
M2480,73.19,,,,,,,
M2480,73.79,,,,,,,
M2480,74.39,,,,,,,
M2480,74.99,,,,,,,
M2480,75.59,,,,,,,
M2480,76.19,,,,,,,
M2480,76.79,,,,,,,
M2480,77.39,,,,,,,
M2480,77.99,,,,,,,
M2480,78.59,,,,,,,
M2480,79.19,,,,,,,
M2480,79.79,,,,,,,
M2480,80.39,,,,,,,
M2480,80.99,,,,,,,
M2480,81.59,,,,,,,
M2480,82.19,,,,,,,
M2480,82.79,,,,,,,
M2480,83.39,,,,,,,
M2480,83.99,,,,,,,
M2480,84.59,,,,,,,
M2480,85.19,,,,,,,
M2480,85.79,,,,,,,
M2480,86.39,,,,,,,
M2480,86.99,,,,,,,
M2480,87.59,,,,,,,
M2480,88.19,,,,,,,
M2480,88.79,,,,,,,
M2480,89.39,,,,,,,
M2480,89.99,,,,,,,
M2480,90.59,,,,,,,
M2480,91.19,,,,,,,
M2480,91.79,,,,,,,
M2480,92.39,,,,,,,
M2480,92.99,,,,,,,
M2480,93.59,,,,,,,
M2480,94.19,,,,,,,
M2480,94.79,,,,,,,
M2480,95.39,,,,,,,
M2480,95.99,,,,,,,
M2480,96.59,,,,,,,
M2480,97.19,,,,,,,
M2480,97.79,,,,,,,
M2480,98.39,,,,,,,
M2480,98.99,,,,,,,
M2480,99.59,,,,,,,
M2480,100.19,,,,,,,
M2480,100.79,,,,,,,
M2480,101.39,,,,,,,
M2480,101.99,,,,,,,
M2480,102.59,,,,,,,
M2480,103.19,,,,,,,
M2480,103.79,,,,,,,
M2480,104.39,,,,,,,
M2480,104.99,,,,,,,
M2480,105.59,,,,,,,
M2480,106.19,,,,,,,
M2480,106.79,,,,,,,
M2480,107.39,,,,,,,
